Transaction, Victim Sender, Victim Receiver, Attacked Contract, Attacked Function, Error
0xf4589b58b0270e77b354f335e13f59c72573a5de8867c3d3fc2a46a29e74a670, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x2e41132dab88a9bad80740a1392d322bf023d494, exitPool, 
0xca8d8fd3a67255136c4f3f016b3e0c576d8f774ba191299518a426ae798f16b7, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x583acc79585d3cb195ea8125f6f80ad459b46313, 0xb6029ea3b2c51d09a50b53ca8012feeb05bda35a, execTransaction, 
0xf0857fcfc5bfcbef7c73cd1f91a126c03e66ca8a88e7a7e93ff07f181e666eaa, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0x97385a567c029b336142615322b098be46e55dc1f20d420c721928f1c6b4aa93, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForTokens, 
0xc7f76c1b29b20adbcb37ad38200d305e0f755d0b842a5028b0d3fd339646d73b, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3a96a0a115a016537e0843ba923d96bcd57d6ba13cc0932376ffbe9814a2e061, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x41b7af57074dfdd743ea9c407bdf6f5cfe5b5368, cast, 
0xbcb8eaabfb626e0dee83a07aa2b6b34d4aa1fbd7c9d8afd8e9f72217c44e4a27, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0x53ef4aefb8a4dc1e4333538d74d0dd90fdae6ccb8f51644c3cbce77bcb9f4640, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xb1cd8ca3a5d7b673d886227b24ec38a3c6165d90620a35cb7d6896f967f09958, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x09d7c79b91bdc83c03d256198a9adaf9631a9159895f44ed5e37c050d5c1704b, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3abd18fc207d0ec57bbb6292e87eecb73decd441f673b1cf073aa9e8787f2005, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xcc879b20126d83d24c4ce17bf2dae0e68cab5aad56478768deb02c700e50161d, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xbede8902accc71b7b38f99283954551e11b23ca5f2a650aec335f7688f0c72f6, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0xfcb726e02fc5e64f1ccec00b305db4d82147018f5b947b7f171f2e1d52796071, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d, redeem, 
0x45ff1cdd4af0ddd6de5d8c476169dcb43ce71ebf927e0992d93ec98808fb5215, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0x522fdf2229189cb738a71137a457fbebb8060fa6e7f3331e0c1098f257094a54, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd8e19f63844e433c80117b402e36b62eff3ec0a, callSell, 
0xd48784754bc76f5b1b45cf4fe2d5815a750a254ce78bab8bf057dc6c0011fc18, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x06cce15922587e6fb66182d3f0a0828bcc2de2bd, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xa08b9b8a625d0d894165cb0ba7605cf168b38e570568dca71f903d8ed02b6fe9, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x2d9c81653a145cb25bd182eaccd488d67befbd103a72096a477b4fd057f4d356, 0xbbb851d1a41ba2835e9440f8fef91c9cd52473a7, 0x29cd002b5fec7e2a90958c6feba5a019fe3b9004, 0x29cd002b5fec7e2a90958c6feba5a019fe3b9004, cast, 
0xeda66e98cc58ff38ba29f97b0a98103348ca05570473eebf581349f7d32840a6, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x5ad3a7237303bb904608b9e7f76e8ee3b145b6f9d52507d08215952914a15ed2, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x741906fd5b1a2e35b5f538e0129d43ed5382c3ff3601dc99d7829694a2b5b2f1, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xdeb5ae165db6088a500cc3591522f3e9b0da220e5643eba30f458249adecda69, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x7e961394ee1ee6d01546355ad9875cba838e2834386a75d494ec4205b76caa54, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x827112495ede3cded2361d52ac90933ce8896a2e6fdc035e7f6f3d2111150e2e, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa483cfe6403949bf38c74f8c340651fb02246d21, giveToProxy, 
0x583cd2f8b051b234d353e0af207a55706b3ff47a06e1bc99f4b011786bdec945, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x5bbe8ace6659a56eb3889948b5c8ea53608dbc1830f7f86715a63435c6b550b3, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xcade5569bd2946db60f23624956d209ae903de4d, ZapIn, 
0x2ffb495b94dc22c5757f22eae42cdae5b070a8c58fd0248e517d4a79453c00d8, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x2cae5243dda0f8280f7a3275e747a6f37c6e500aeb9c1208c3de50ad9388d594, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xf8c8d0c5547bd213b1dd281a4f61be9a9feed87b, ZapIn, 
0x597fa97b92dc78b3659349eb69996c44af972d54e66ce7e5cb759b7cce792175, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0xe9c28afacabf40ce962f9132e8d6fb7740284d11e4e1734c35e93620ca75d6ca, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3865cd655a8a66b845ff5bd073782b6df6aa71189b0678c34f6b30a676698f20, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa483cfe6403949bf38c74f8c340651fb02246d21, lockETH, 
0xfbe1764322f3c2a75a6e601396048ea3ad6bd0ce77318d4a6fb6fd865505b396, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x19238b44875dacee2102cc136cdec4a596276917af9a2505717c97cc5af77de2, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x6a84da21d2657847da10d1fd137746ec9b759d30ccc179a42546fd1e22eaa348, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x8e4be9f6eb5fe22eccc3b02604cec0bac65aa52b60f5589316999e55653637f7, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x2d6071fa87be7627d4056a21a0647099bfc81144071317843b649e9bffdf21ba, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xa5407eae9ba41422680e2e00537571bcc53efbfd, exchange, 
0x2c57089019c7454b3bc18051a330054441e5ac7315742d826b11ae02c2b61fff, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0x6e70c587a1ec249cb1dff7dfbd746d56e1eff02083e4b3a52029a854d6ece08c, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x107dde58d5c88e2134c9abc3591ea24792cd8de579af2068e7340bc9448f1462, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xcade5569bd2946db60f23624956d209ae903de4d, ZapIn, 
0x8ea920d05949cfb1171de04fbf989db7b99b5eee21ff9cb8fda07608d34d5d23, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xecc00b8e4d572d8307c6fb3c78d3266a84ec7ab2ae31fa9cbd53b11048d2309d, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x3450f7590dc2d83a044ad38211ff5e714938c5791c2a75aa0e47500c086445ef, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d, redeem, 
0xeb84b005e90af349b85a3bec41c006014971e97d6abf1f31d6f09f83de3617f4, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xecf0bdb7b3f349abfd68c3563678124c5e8aaea3, withdraw, 
0x83596a5ab91613c5892fd52ddad8d31ed627a04485baed0b9883362497fd48f3, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x1d89eb01fe91b992ebd82b05b0bcef158be8deaff091abe1efdd11aa67d38038, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde697ac56b1bd9c0987c08911020f2341e274813, execute, Contract source code not verified
0xb7c54db4b7a13703c9a3fc6d7e3b5fce105eabaf31845c65c1a329cc27c7028b, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x343e3a490c9251dc0eaa81da146ba6abe6c78b2d, ZapOut, 
0x0afb1042770b5b37b7c2b99f72dee4cd8ac38b992b36402fac90baaa6dc864b2, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, execute, Failed to get attacked function from relayed transaction
0x08cf430c81ac76d32a5f06b0826cf51d9af245fd1315e07d3c7a0b2d4120ae80, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xabd238fa6b6042438fbd22e7d398199080b4224c, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xc124efc43a61d19119653ea7c29c0be67d1fce124d0318af165b7a3f486737b9, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0xd93e3d1ca3d8f0d0c74d6b17a0e135ab3b7322e9ede7e000a85925df7cfccf37, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x96de52bcad77da6d76316fdc3ef8a8c8a10eba02, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0x757df5341dfabe84750cc34578685ee53d78e0205a61d6f7c698492fc34db251, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d, redeem, 
0xe443bbdb125975c67f925a2a341b87cc489526817de9ac41aeac4f214ced6063, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, addLiquidityETH, 
0x5e8815b874d5f4e9dd2f8185dad353ab509d6e7987b65d47039c4f6edab1dfe3, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, issueRebalancingSetWrappingEther, 
0xcf44a10eba5b775828a3de44b685a82193802cfaebab4cd1ca7311be655d9568, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xceda8318522d348f1d1aca48b24629b8fbf09020, redeemRebalancingSetUnwrappingEther, 
0x05a6301ab6e9e0189ec1fb2e2fd67b6147375cf0c58de8b2b5503df6b494a6cb, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0x1a68dbe7bb1160bb390d06d68f3e41516cc8b9f1, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xf3af771b3342459525326b0ccf72d1eaec751c3a6b0c02b6afb5a65ca1152aec, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xf95b5958b41f5536f96b558503c0b9b463a59067ce0081400508c0c3a246aadb, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, addLiquidityETH, 
0xcfe0264e7c2804f1d60677f9fc41de0841d8e9913e7f7867a8553d9225b5b63c, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x2f671195c1563cb8f7c06fe616f501039e7737e22291c768059c1fb7bc80d339, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x02e75fe4e8f8531421ee22f4560664685c3f07de, ZapIn, 
0x0f93d6ba78b8502ac1612e3bccdcfe622d6ecf5a752b25eaf30950044cdea9ff, 0x4d953115678b15ce0b0396bcf95db68003f86fb5, 0xb13a4e804abcb7e5fc10113c323e7eff4be6d9a8, 0x34cfac646f301356faa8b21e94227e3583fe3f5f, execTransaction, 
0xba8824ad4576d9ec7b9810e88c628be1edb518c620905e30c1f90056ebae25c4, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, addLiquidityETH, 
0x9d4ec5c2bf8992311fb1332006e3c34e873df23b7bd15b4a7a07906b92b36b5c, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x4276d9c527a03f14e5e667e709ca2ac3cf0ac954da52a8113bebb8d3b03702f7, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xdd974d5c2e2928dea5f71b9825b8b646686bd200, execute, Failed to get attacked function from relayed transaction
0x6db9228a35cb67f2a08136185a7638975ab860c16cdd296d9d819b9afd871706, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xc87b0e99cc0706097266410b6ce5f3bd41275c53, execute, Contract source code not verified
0x24a23bee0cdd5f7be65e720c3dcc52a8d01db37120ffcff17d15c4043cf3a19d, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x0b6f1f3c380a2fc3213c33976a76f06fba194e836aefe8680d474ac27efdabd0, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0xdb7b66f7a126d5f652304d9d0489aa7a5bbc8faee4a5bd54142f1a5dfb8c3737, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x9be4327411aa9c6185d0585ce7ac31e096af12364e850ed18f89a2957dbe89c0, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xbfee6170fc6557310086125d370c8d59cf7377123bee9847a0f8a3a2c7b775ec, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETHSupportingFeeOnTransferTokens, 
0xbd19a7dbe943ed514e0184470f3be3cbc080f737bb0bca98c9c1a89050ea3498, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x41536ce0151c98f3b909263a635099e8abbd41d11ec422e7c4f8bb4996514150, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbcc492df37bd4ec651d46d72230e340c9ec1950c, swapExactETHAndAddLiquidity, 
0xea9053fd9767d8d9535fcd01d6704cfa0819d8052e67150b6c04e24960d9cc07, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xe2f2a5c287993345a840db3b0845fbc70f5935a5, execute, Failed to get attacked function from relayed transaction
0x0ae4eda67a2c8f6e5edebe49c0548dbb1972d380795617bd3c1b207f85eccd3c, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x976ef185ab81cd46d8a5249463a7882dc5daa6d1aa53e57436823931e6778505, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xfcba3e75865d2d561be8d220616520c171f12851, remove_liquidity_one_coin, 
0x83f1cf21ae478584c189e0a6c2d13192b26d4bbe10ebf05ea9e14b02a57554ab, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x91efbc467cf3b77a7811a38e7a59f8e23fc2dc97d0c21c0c7cfd5e86c7af52c9, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x75b6ea51047b8e1cd27b0731bed6f781f56964e4ad48f475e825eb2d6e4d35fa, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xb88af2b0b2d6945311ce00b25abd9cc829b09d6115cb7f98b02d3cbb9cd09205, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3, remove_liquidity, 
0x0eb25ea62e3f5fc0bd1739e957410bbd958a04a8b16d4d6d4c664d2a0cb7ad61, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x571a890f12ff91a970dd393984a0526b4510df3c700177308671eed107a8dc69, 0x13156a62c6466a69c885b1f469ec8210344b5e59, 0x26199f730ae563440a0d68f95f2a7d02a368ec81, 0x26199f730ae563440a0d68f95f2a7d02a368ec81, , Contract source code not verified
0x9ad941a4ea56680500d6d125d38c20a864622e080d411a311f794d4ed45cb044, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x61c8925d0d9d472a17cac8567b302174337ab498ed0d23b5f621bdea903b9d3f, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x437ff6f45694ae8c7ca639699f8864124d9deb4b05ac9ef24047c469a5e1f1d3, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xbbc81d23ea2c3ec7e56d39296f0cbb648873a5d3, add_liquidity, 
0x5de013a848b012b71d61b1b58f76b900bca728a19d48436ba6bbbdef5b7147f4, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0x8d9c0257dd6a8bd102cb9a1468240151579944eaf3fb9ccd0406e7a0432d59de, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xe8f279904dc4f6743517b76dcf1d6be5f2c4d89de301c8f9fcc70f941bc14643, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, swapExactTokensForETH, 
0xcd576f3bcec38108c4558177012a356d16fe63595d23487e4e2dc72366438189, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x13c1542a468319688b89e323fe9a3be3a90ebb27, exit, 
0x14bdea8c7fa33fcb7a76ebd65cc30932aa4a33f2ff8c77ed9bdee2186810f360, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x7a250d5630b4cf539739df2c5dacb4c659f2488d, removeLiquidityETH, 
0x71dc962170ecfe7ee7f3947c43a71f4354260497535923506c90adccaf80ef1e, 0xdd5a1c148ca114af2f4ebc639ce21fed4730a608, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x11111254369792b2ca5d084ab5eea397ca8fa48b, swap, 
0x03e2bf6925bc8e35dd4c8bae6ee3f12165bb90d2d03d5a772fb2ecc90d90554a, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, wipeAndFreeETH, 
0xbe5982350dbd7983096eb26f238989250b24fc7b6ca14e8b16ee1c2095977bd3, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0xa478c2975ab1ea89e8196811f51a7b7ade33eb11, execute, Failed to get attacked function from relayed transaction
0x8fc823c59b27cb10a1f159691af0874049a707bd5cbd9f80b02de7d02371c7be, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xde697ac56b1bd9c0987c08911020f2341e274813, execute, Contract source code not verified
0x8b97488e628fe4a6f51d66e3cc781fc686105835e8c97bfb54239568de1bac13, 0xf27696c8bca7d54d696189085ae1283f59342fa6, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038, safeWipeAll, 
0x205f3664db58ff1d09c35dc27fab85adb4d717ef69981b427ad2cdec3150c7c7, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x103675510a219bd84ce91d1bcb82ca194d665a09, 0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c, execute, Failed to get attacked function from relayed transaction
0xdb628b5b0e13a6aa43a293fe3632f8014519c3bdf23d5f0bdfbcde48567d5080, 0x0385b3f162a0e001b60ecb84d3cb06199d78f666, 0x67933cccf3f6b40148271f5e7b5408fd1d5b2837, 0x514910771af9ca656af840dff83e8264ecf986ca, execute, Failed to get attacked function from relayed transaction
