Transaction, Token Contract, Token Address
0xa63fafd914ce6d8aa1d813a1ccbe0e75f149933c318a330b6ed25aaee769764f, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xa63fafd914ce6d8aa1d813a1ccbe0e75f149933c318a330b6ed25aaee769764f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x4e37a7941887fa3f8995b3d53a35d7f49c65adea0a4edfc87ac2b2949715123c, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0x971e51e297e94f3d1787ed0877188273088e50546881984c957ecf7672a9774e, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0xc2792d0a6576f2cb306e051a2b425c7dd2f8d2bfa11e20e27f6ef6f303e3f3d5, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x7b77a30073d7fc9e6a1a1064ddc19ef300ea5642b3c56760ca2e517a68b66eaf, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xb106467c35301f54c07f36759e17f88450aaeb0272078d5b15a80c23729f930b, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xb106467c35301f54c07f36759e17f88450aaeb0272078d5b15a80c23729f930b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xafb327be353343f6528a77887d716ae994177166c5a34b9177427f22ceb047cd, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xafb327be353343f6528a77887d716ae994177166c5a34b9177427f22ceb047cd, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0xd7cc7b552e62d9199f7b67673caab0506187d056e80868016f9c501e476eecd9, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x17e70caddcdd4e05f4ea604b113cbad5d32585d5906c0e540f53200f7f6ff79d, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x60519df79613713485150ca40b0c95e4c750ace639170172b8e69b0633b544cd, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xad179f59b3e258e2c959f46edf3e52ae5a7e0642a7e20f25187ebff2fc077088, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xf1b22967cbd1a95ed9bb60a6b68ad047e73a3315c37870c0c5a179b22c969f37, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x5280f6b22dce6f4cb7f880704b1d38d02a098a257d7c8f237edf34b8c7a3337a, 0xbbbbca6a901c926f240b89eacb641d8aec7aeafd, LoopringCoin V2 (LRC)
0xca974be17e7f5d3cb2d90d416ca6c863332bbe68e4f821855661a394ba64e32f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xca974be17e7f5d3cb2d90d416ca6c863332bbe68e4f821855661a394ba64e32f, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc672f190ce245205a7abe43ed960dfd4edd4249f77baa3c0645b0e2b6190ac9a, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xb6ea170cced965efafd279f193a5675a73f08ff89e3896ad2459ffd7145e9982, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xad10c621fd812abb7af62980e149fdc67c6b8e61f4673844b06ff842e95c749c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x2ed17d7fbda5e0ce8ca2f89bb77f81d1da62941f30c7e9e09c1271537cf71f26, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xcc05e9c2472ebc86576e69d6fee2d4b1ee87ce57e09ef0a4087f5b66733a692c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xae944cf50842c8957c3e9ceb7bc65c9f034cfca1309a8a23d9c610e16864f993, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xb9272995b233464027dcbc4aa3a708d6014cce7e25a2d22be99e816e273144e6, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xb9272995b233464027dcbc4aa3a708d6014cce7e25a2d22be99e816e273144e6, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x391b2d0a19f64fa3666776fd8496e33067e859a51fd31b67361d2a43ee6f0b80, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x22c30d585b0b75d327f80ef295bfd938e25a3ed5e2be0a798dd36371a9e1dba4, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x704659540fa0e0c6b87498b4acbafe4a83bdd9760509c99d6a91006b140ffc95, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe9b7e3499cd1c96404b5e89860e9b3c98bc582ef30b5c9f605aa9fe2937620a7, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x2f1f67868bd48c32d80b30fe9adf258002d65ec0f10767f4012e938062673051, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xba91bfa990c6beb97574459777116d1f4aa888ca889b9fad05477b15bd8a1411, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xca50e36b880a8306c1e886f2c3e8f4777bf4ac825010754ef9912c37302d5255, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x618824d2a46cf229e619d3b54c7520a3d3b0fa9bd94726c9c22ec6eab04965b2, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x9671741acb769c8d91bcdc24c417243e94f42ca0e79e21612c12b0f135013bef, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xfad5c591afdfbeb08b26b8e2d1ee7853561de3ee2d8e528b386b0f0f04158982, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xabe45f7f5ac84570a75bf77c7ee55b60f2fc1591eba0becfe49b9c5a5ea8ecdd, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x5aad93626c7dd3b0aacdbb44db7d503ca1bbcf002e9de882b1798dcb9ca07040, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xa1b4fac2c79c161aa84f83f70bd4eff0236926762f924c26f35eb2a9f1bdae1e, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x0f55f353477e28f1a24c17a911e82952770c47f9879c06ff45e25c52e6405dd9, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x0d95b46b20d3f72db0361cc7a418b2d41115bc92c0ebda2bd1163bd8b54e65fc, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xce7f16317a86b446307453b5aaac4eab4be04418be3583c568fa9a12a0bc4875, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xce7f16317a86b446307453b5aaac4eab4be04418be3583c568fa9a12a0bc4875, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xaad4c5eef0cb4967c13e3f7e0e08d8ce997347b57f0edb580fc3c372c48b51a9, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8eb81e34d0f6ff1aca6e5d666cd5d4b35e19b7ac735ca16e65081d12b252c7d2, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x66ff202bf9c0f575e93d0d65b06c5e49094a169d7baf1a7c66dee92fa434cf62, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0x807e7a617f24d19870a5a2a75a5b773a0575c4173439cb67c5579a4ed8989466, 0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206, Nexo (NEXO)
0xcf66988c18cd9c313b5db00bc82fca4969ea9788589350b0e47b0b54d05fdb1d, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x54f3ae48cdbe8e18e3bf7262fd4298f1654798138300b5dc6fdb5d236d85cbef, 0xbbbbca6a901c926f240b89eacb641d8aec7aeafd, LoopringCoin V2 (LRC)
0xbb02518740f1bb26a32ee188d1c1be4d98776b9af12418fd0d6ce00fcf10618d, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x3fb9027f9fec0bdc47f38c587f1af8babbcbd4e609fa5f535823b834e741eada, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x3fb9027f9fec0bdc47f38c587f1af8babbcbd4e609fa5f535823b834e741eada, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0xc5dd47455a29893dd052061372e01722e855526477dbe320abe94d2d7cb1abe3, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe20223f528e1824eda112b5b023cc46770f9e281283f6ea011c5854c286a7575, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xb9f24e94f7b10cdf44140cb3fcc7b1694a7b631dca251213f1a17858f3856bfa, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x1a869ab26f6aa3c0d8b2ff539951930ac0a7e2afa6ba88f278d8ba6954aa059e, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x1a869ab26f6aa3c0d8b2ff539951930ac0a7e2afa6ba88f278d8ba6954aa059e, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x4acd454267b655017db8064884bc1b306023f12b1d0886613e21dd3b5002f153, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xa9c32e4b1f3f5620cb2bb036698d656be327a92371485ae204fe357f3d40e1bd, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xbc5e5e6be441cd2f5e696f9f2c1a259a46c47c3b1331699e350f8e9204fa352f, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x1ede4e90d0a6b06bf771b8f337365153d1369d47d06bc047fff1ba2382f299a5, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x22f63c4898181a45ce118fc0a2360d9cc1cd1781b5582d4a8b14922d41bb9dd7, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x7a8ffeb7aeae60728f89177b40e69c04ba5a0597c0edbb57b92a10c940e4590f, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xaa6c619d638f95867ceb7816668592efce11f135e7b34d88714423b34bab23b2, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xe8773bc2d1ecec439670062948c7228a0a0d6f338d9eb74bb253649859802e0e, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xe8773bc2d1ecec439670062948c7228a0a0d6f338d9eb74bb253649859802e0e, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0xd3261c97489e77dde31bbea4dc3ec074659679f4cc7de6da61ef92eb82e7fb32, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x38cefeb71e7c888f4444cefa2704d31fa69b955e3f41fa73914ea6fec199bf82, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x38cefeb71e7c888f4444cefa2704d31fa69b955e3f41fa73914ea6fec199bf82, 0x178c820f862b14f316509ec36b13123da19a6054, Energy Web Token Bridged (EWTB)
0x4dfe4835a5ed579f51f0a2095f1fde66c2fed6617e8e108449f898eb689095f2, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0a90ff00f007dd1fd02ac853a4fa372510b9d27e45ceb4cdfd4671fa9015310e, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xf83a33022937c7ddfbd22c5a3a5e5cfafa6f2521b35a4c8201e29d743f9c40bb, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0x233b443b716056d86fb3a2722926a8039f41be542c20413c8f8f1db9288b12fd, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x2a0d3cd8ca5ca5521a67798378e76151f804aa15cf6feb5128d8399209c6740e, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x4ccd3c619fc23c83a0f88568ea6541fb2629a65d069b28a06bb58d5044e80769, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x203d79780d14199dde7c0773a51f06d67580ddca004c6a9b6103ae6e8e66191c, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x4dc07dd32d05adc5ccc9e8dc6f34fe6e358361222fcc307d4b588edea5cd2c70, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0x9a394a0337f0691fe32cb27336fe3d0af3c559e8b08a58e07eabb56dafa97d8f, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
0x0df361c16a4e9ebb3dc625c3897383a9654eb8a2e22cc10bad3374c517dee3db, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xf0d406db8dcd0f0a25e42c7afc3ec3c60d85b24629827249a1baaad533aa0a12, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xb9bccf6ad9471a10cddb0190633848f7c3fff32d6d4088f16890a37cbaa5b636, 0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, SushiToken (SUSHI)
0x646d2d1daf59c89d20da2c85c4a896a5e5d820fbf3bdfeae9597f35acdef7dd6, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x7b49f6a8d1e7cf18c9b1a677a79eef3515af1634a1a071f9654ac683203acd06, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x819940c75d8421551ce7a632f9706e27abc637d3d3d3157156aad3716e895a9d, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x6afb2f8a2fe24f4758338cf666cd034cc294842f555f5c7ae94d48c61723d58b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x344f4f7ee8dc6f50f8da21ca20a4b6fd089bd10b95294a0886a7bc0a259c350e, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0xb596457dc5f7acdb87b16aa5ea501ae06828461aaf305f1a07ce2e38ced9a64a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x7d6656bffa0951268d3a55e596a76e17c0b13ec69b3582b44111b3cc850f74ef, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x0c7f53f99ed7e01f1c456358a5132cc61a788f533a513db71e9ee38412a5aa4a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xa7b74b898c74303ec0d6fdb545289468224f2e24d8feab5063290e8efb16e828, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x019085916ba9ffde3c1170d2725ec37e57ff395d50d23e1b6769efd56ff72742, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xe62e99e3a1ceded393373d781303a472e8ff9c8dd58a5bbc055c355505212782, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xe62e99e3a1ceded393373d781303a472e8ff9c8dd58a5bbc055c355505212782, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x2d04e3ebbb7f4a5321ea77c61b03f6e31dde932996064993889753be76be9d5c, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x79b95c680ae1bfa1796dd9edd91451b33a32086b939c4f9ef5b0538c34b08652, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x3972a67df9198d9feef685f5c5598b79361ad3fd333764041fa76d23c83d1e09, 0x178c820f862b14f316509ec36b13123da19a6054, Energy Web Token Bridged (EWTB)
0x837bab5294626dac134348ca4cd8046e53a23e69979087d955d31702f51d85d2, 0xba11d00c5f74255f56a5e366f4f77f5a186d7f55, BandToken (BAND)
0x9a40070cbe9c79d4912347cc849a58c253b0bb6b3c3c1d7bbed21eae0fb7713f, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x9a40070cbe9c79d4912347cc849a58c253b0bb6b3c3c1d7bbed21eae0fb7713f, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xeccf90730b4ffab0bdc2894ed5c5c227a5c213e11c5d7aff62a0f3f9c3cc49a3, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x1a32a13e1d2c2f73746106fd8643b9ecb2eeda48cf39d05a03c84802b9960171, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x5fe432b7f9df269da054fd3c1f59b64c6a7052fbc8f3046d8e1c4c077be3ef42, 0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c, EnjinCoin (ENJ)
0x094aea361ac8b0e1710caf846bb35dbfaaac4b2e2075fed90056e3a6bbb20665, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x094aea361ac8b0e1710caf846bb35dbfaaac4b2e2075fed90056e3a6bbb20665, 0x57ab1ec28d129707052df4df418d58a2d46d5f51, Synth sUSD (sUSD)
0x547bf745f2bfebf241fec2001053f0597b17f22b05582fd2a2523b6c910832d0, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8d5a15e2bea67f95eae8abe98b868296947f3879437550dfd11698135fc83e5a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x632e126dc1effd673b6e7139afc7b47b666eae4592b0a286ba3519437329e0b8, 0x419d0d8bdd9af5e606ae2232ed285aff190e711b, FunFair (FUN)
0xb3cadee1996184b444c42a9bba3f4a4f2683221fe39b23f99205e38e1f914231, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xaa6cca4c18b1d48543898c217ae5c3ed28627f26701b52f5e2a27deb99a43cd7, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x176cb3b55c6a63636aa7c5cc34f36db43159d5f23b272b34e3a1e5b72345038f, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0x5e0c3deb1798a7016ecaac7bc5dcbcf4597b8dab7a5b58f4504d1c4712801c35, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x2ff34b40a7d554a4e8994e5514d6f91a73828eb6a5bb08af46a365b3ae3529a3, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0x998a6353ff4d232e4103887334840575dee3419227b35efed589e6fe804acae4, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xc7d61e6c8b9e6aa8472d6f9eb74c61f686a9cdfde8648f207f86e78b6c7cadcd, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf8c0f5816768b1e702d263b331703ccfa8812655606101e475ffccecf58b81db, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0xf1d53a33dd4bf92b568b14ad5f5489b872e533d3dcbd1610b80f2011eacb4300, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x8ecd1778696d50699aadaf69ee313bc4f549bc203e401431687f28dae5b7354f, 0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206, Nexo (NEXO)
0x943040aac969a860fbe5c8058832385497eae6e411c5560e290d9df37e1409d1, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xfb37d0d970fa6d78e09e6ffbcf9fff3eeb30a0e8bf417b0f53c7869fb8e95dfe, 0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f, Synthetix Network Token (SNX)
0x96855e3f4620b40dfa3349c3d27806483d6b25506fb72a8c2fc286321a1e95f0, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x252c4aef2ad325b7e4afe3e00d19e731b4b3c19291ec273a4128d7f1ecdcd090, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0x56c395b54623fc3f4dd3722e06dc985cacddc43f2a477d67f2b29d694bed73ad, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0xf0bd7041eada7bfd63e718ff206b54f5bc847a2da3c5110ea67908d23b32709f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x61c00e050a2a7f1cf1ac6b2945fa194836be612a77f667465ed99a2d9cdb9530, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x1d1d25246e3803f99c5df86a650549ce4d8e2d6e76668decfbaab74f6c406e66, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xe2be34d55ecfaf3f187b4ace25f4eb7d8f1385b82f59db2358c8d94e57910f81, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xe2be34d55ecfaf3f187b4ace25f4eb7d8f1385b82f59db2358c8d94e57910f81, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0xba7e8e7cab901c2ad0502b0988573454acfec66a86a86a8e7901b1e4a392e3cd, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xe80f97263d84961596004beb39903fa2659e1c3ea9faedc88f441eb827ddceec, 0x178c820f862b14f316509ec36b13123da19a6054, Energy Web Token Bridged (EWTB)
0x6c31f1415b57753cd9590aa02f02729c43ab201328ba63c99a48055e046125bc, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0x6c31f1415b57753cd9590aa02f02729c43ab201328ba63c99a48055e046125bc, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0x779e538929a01c666421f34590877d508f0c7deed438c30bc142a6ffc4a9d467, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x2c560876e908a8ecf41e4861a62f40464f471b1203efbbb916c63bfb4b1496bc, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x264e1f791d5712a8876d096936b41ce9db8f734d34b358a45bc9614baa1ba635, 0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2, Maker (MKR)
0xb11adc1df0ea64c43d094d936a5821839436a8519c6da84ce23cdecf5a449a64, 0xc00e94cb662c3520282e6f5717214004a7f26888, Compound (COMP)
0xbc5c465fa96633d1edbf7badf8afda989e588b206aeb53bc67acc13d621580af, 0xe41d2489571d322189246dafa5ebde1f4699f498, ZRX (ZRX)
0x257e061297009fe3b47f4a691a3c356db01e559b3053003f70f2652d13158b7f, 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e, UniBright (UBT)
0x1ecac7d53a783b99b2d4eccb703890c93099cc5a4b671554a181620f308dc727, 0xb4efd85c19999d84251304bda99e90b92300bd93, Rocket Pool (RPL)
0xfa2f755b4e78658c54cc66879412e2aee64a661c9b200ffba5b2f636aece6ef3, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x017acc891f6582430ff5cdcd19ed96dd34c2e0de7e45ca0a2cb172674ed7f10b, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xb249bd5b0aba0cc480f325cf30aad3ab57e1bd5572f38283da22a9736daba302, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xed470395d628ddb460f09fc2e9e3c14e68ae6765a2981db48e495a47510bd2c4, 0xba9d4199fab4f26efe3551d490e3821486f135ba, SwissBorg (CHSB)
0xf3a7081c5b9a86c15dba639c7a2f49c54687c716746d08efa4c6fd07ad1abdb5, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf5b6e110c30450d5d6e9a581cf7afe115ef979c5eb3afcbf243731931dfc74ae, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xf9a5536e5f53b43d06b30114969c94836e62750a9b2dcc4cf5925edcf2a33245, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xf9a5536e5f53b43d06b30114969c94836e62750a9b2dcc4cf5925edcf2a33245, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0xdaa26cb4a2bc4640e1971eb8187d982dc8942b3d7d290ee61cccef5f8b08dbec, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x6ae8096d97fbbcd4b53862d38a576f7d8ae39129293616c648962bef4e86f191, 0xdac17f958d2ee523a2206206994597c13d831ec7, Tether USD (USDT)
0xa8a03b7e6b0862d1668748b163f95b44cdb3c0602e3826af87bc51ba7e05098b, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0xb74919463550c131ba8151e647d718155c9bb45eb619a0dfcad92de86b1a5085, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x338026ddd2f03eac04c3754a397412ca50d90f2e0bde398ffccb99cdd53688e1, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, USD Coin (USDC)
0x28433d6567e3e477b8462d204e7aa86aba0256fffc8f601602dcc30f1aa86e99, 0x0d8775f648430679a709e98d2b0cb6250d2887ef, BAT (BAT)
0xcc27d9b6e19a2187fc13a07d493cb5548c6878c7336aec5f239d264b1f2bdee2, 0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d, Celsius (CEL)
0xf25be89fcb6784beaaf83ccd73b128248df65c264dfdc83f3ffa370af99e14d8, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, Wrapped BTC (WBTC)
0xf25be89fcb6784beaaf83ccd73b128248df65c264dfdc83f3ffa370af99e14d8, 0xeb4c2781e4eba804ce9a9803c67d0893436bb27d, renBTC (renBTC)
0xff77ae534cb94043e537ea358dcf005558a2a57638ec851031217be77b915109, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0xdeef453adbe7d41adf7376f51b039f54259aedb4af3c9747d5d9dc24b7a82849, 0x514910771af9ca656af840dff83e8264ecf986ca, ChainLink Token (LINK)
0x8fba0ae1b7a1a9df447eae1af34777e725199405a102ac7bb58ffd96f2f6ad70, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x585c7696c56f4fbd2c4dcd44951853e1c32ae39820c555932974b5d0d6a9789e, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0x8c8d9d9bc1576c6452929663db9444161130c1595e14d0d9b62f027ede50e38a, 0x6b175474e89094c44da98b954eedeac495271d0f, Dai Stablecoin (DAI)
0x3f30180ee46cb3c7609cb0b68311b9b7a7e9761eeadae7cbf4ab68cce105bfd1, 0xba100000625a3754423978a60c9317c58a424e3d, Balancer (BAL)
0xca958230111c09f150a35e2ea82928d8e3dad358a93b22c23c66b189ca03b600, 0x6810e776880c02933d47db1b9fc05908e5386b96, Gnosis (GNO)
